time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-05-23T21:28:39.000Z,61.5306,-141.046,7.8,0.8,ml,,,,0.31,ak,ak11614636,2015-06-01T17:22:16.314Z,"179km NNE of Cape Yakataga, Alaska",earthquake
2015-05-23T21:03:04.501Z,39.2731,-120.1454,10.1127,0.39,ml,17,118.25,0.067,0.1667,nn,nn00495750,2015-05-23T23:46:19.882Z,"6km SSE of Truckee, California",earthquake
2015-05-23T20:53:40.000Z,60.7744,-151.7588,82.8,1.6,ml,,,,0.46,ak,ak11606566,2015-06-01T17:19:33.806Z,"27km WNW of Nikiski, Alaska",earthquake
2015-05-23T20:52:52.000Z,51.3733,179.6497,52.9,2.6,ml,,,,0.3,ak,ak11614634,2015-06-01T17:23:23.502Z,"64km S of Semisopochnoi Island, Alaska",earthquake
2015-05-23T20:48:41.866Z,38.5175,-118.5152,8.0809,1.23,ml,11,81.99,0.111,0.1514,nn,nn00495720,2015-05-23T21:02:07.031Z,"9km E of Hawthorne, Nevada",earthquake
2015-05-23T20:46:22.568Z,37.4506,-114.1631,7.1451,0.43,ml,5,119.12,0.244,0.1548,nn,nn00495726,2015-05-23T21:42:58.780Z,"35km ESE of Caliente, Nevada",earthquake
2015-05-23T20:42:48.570Z,33.5815,-116.606,14.56,0.44,ml,13,67,0.01861,0.08,ci,ci37132476,2015-05-26T17:56:44.935Z,"7km ENE of Anza, California",earthquake
2015-05-23T20:42:48.082Z,36.8009,-116.1952,3.069,0.17,ml,15,112.28,0.075,0.1493,nn,nn00495718,2015-05-23T23:42:37.932Z,"51km ESE of Beatty, Nevada",earthquake
2015-05-23T20:42:40.230Z,33.2568333,-116.2595,13.75,0.91,ml,19,79,0.06414,0.16,ci,ci37386024,2015-05-26T17:53:01.056Z,"11km E of Borrego Springs, California",earthquake
2015-05-23T20:36:34.520Z,38.8381653,-122.8268356,2.64,0.19,md,8,74,0.00677,0.01,nc,nc72454351,2015-05-23T20:38:11.920Z,"9km WNW of Cobb, California",earthquake
2015-05-23T20:35:28.600Z,38.8358345,-122.8024979,2.3,0.44,md,13,70,0.009834,0.02,nc,nc72454346,2015-05-23T20:37:01.920Z,"7km WNW of Cobb, California",earthquake
2015-05-23T20:28:09.018Z,37.3285,-114.6544,3.9838,0.91,ml,9,112.88,0.325,0.2173,nn,nn00495715,2015-05-23T22:23:09.731Z,"34km SSW of Caliente, Nevada",earthquake
2015-05-23T20:24:41.710Z,33.2031667,-115.7603333,10.77,1.16,ml,9,207,0.1172,0.17,ci,ci37386016,2015-05-26T17:47:22.272Z,"16km S of Bombay Beach, California",earthquake
2015-05-23T20:22:08.740Z,45.0808333,-74.2346667,16.07,2.14,ml,8,100,0.145,0.15,ld,ld60042808,2015-05-24T04:24:42.680Z,"5km W of Huntingdon, Canada",earthquake
2015-05-23T20:21:59.300Z,45.0538333,-74.2146667,10.78,2.28,ml,26,81,0.1485,0.33,ld,ld60092906,2015-05-24T04:24:39.157Z,"5km SW of Huntingdon, Canada",earthquake
2015-05-23T20:10:03.390Z,33.483,-116.5615,9.23,0.07,ml,14,137,0.03596,0.1,ci,ci37386008,2015-05-26T17:40:41.573Z,"13km SE of Anza, California",earthquake
2015-05-23T20:09:46.000Z,61.2217,-151.979,104.7,1.5,ml,,,,0.66,ak,ak11614633,2015-06-01T17:22:14.428Z,"70km NNW of Nikiski, Alaska",earthquake
2015-05-23T20:06:16.270Z,38.8128319,-122.8288345,2.49,0.19,md,7,117,0.003967,0.02,nc,nc72454331,2015-05-23T20:07:51.710Z,"7km WNW of The Geysers, California",earthquake
2015-05-23T20:03:20.000Z,61.5857,-146.29,35.6,1.4,ml,,,,0.52,ak,ak11606489,2015-06-01T17:19:33.164Z,"50km N of Valdez, Alaska",earthquake
2015-05-23T20:01:00.490Z,33.5791667,-116.6038333,17.074,0.57,ml,24,69,0.02006,0.15,ci,ci37386000,2015-05-26T14:21:49.382Z,"7km ENE of Anza, California",earthquake
2015-05-23T19:57:08.640Z,49.3961667,-120.5441667,0.02,1.76,md,5,220,0.6116,0.21,uw,uw61021986,2015-05-26T18:24:15.660Z,"7km SSW of Princeton, Canada",explosion
2015-05-23T19:54:59.000Z,45.7954,-112.4811,6.4,1,mc,14,89.9999928000006,0.03413598,0.28,mb,mb15859245,2015-05-26T23:35:36.035Z,"23km S of Butte, Montana",earthquake
2015-05-23T19:50:53.460Z,38.8264999,-122.8099976,1.86,0.56,md,8,181,0.003101,0.01,nc,nc72454316,2015-05-23T19:52:26.590Z,"7km W of Cobb, California",earthquake
2015-05-23T19:45:48.610Z,46.8551667,-121.7593333,3.34,0.45,md,9,82,0.02428,0.06,uw,uw61021976,2015-05-26T18:28:27.110Z,"28km NNW of Packwood, Washington",earthquake
2015-05-23T19:40:47.570Z,-5.4356,131.1644,40.03,4.9,mb,,73,2.533,0.78,us,us10002buw,2015-05-24T03:43:22.167Z,"177km W of Tual, Indonesia",earthquake
2015-05-23T19:39:58.090Z,-7.446,121.8362,593.02,4.4,mb,,113,1.247,0.55,us,us20002lbw,2015-06-07T04:39:02.884Z,"117km N of Maurole, Indonesia",earthquake
2015-05-23T19:29:47.000Z,65.1416,-149.0143,2.2,0.3,ml,,,,0.36,ak,ak11614631,2015-06-01T17:22:06.055Z,"57km NW of Ester, Alaska",earthquake
2015-05-23T19:28:18.350Z,-4.8437,152.6049,50.47,5.9,mww,,20,0.783,0.76,us,us10002buu,2015-06-09T14:58:41.000Z,"63km SW of Taron, Papua New Guinea",earthquake
2015-05-23T19:01:52.360Z,36.4176667,-119.9683333,18.33,2.25,md,47,116,0.1974,0.13,nc,nc72454286,2015-05-29T02:41:03.624Z,"9km W of Riverdale, California",earthquake
2015-05-23T18:58:53.000Z,62.5112,-151.2728,10,1.1,ml,,,,0.68,ak,ak11606399,2015-06-01T17:20:11.755Z,"63km WNW of Talkeetna, Alaska",earthquake
2015-05-23T18:50:48.595Z,37.1494,-117.3866,5.3644,0.26,ml,4,158.3,0.154,0.0442,nn,nn00496515,2015-05-28T23:03:02.747Z,"61km WNW of Beatty, Nevada",earthquake
2015-05-23T18:48:39.620Z,20.1998333,-155.652,37.39,2.04,md,7,258,0.1392,0.04,hv,hv60944051,2015-05-27T23:25:27.550Z,"16km ESE of Kapaau, Hawaii",earthquake
2015-05-23T18:44:27.720Z,37.4277,-98.9639,2.75,4,mwr,,15,0.744,1.51,us,us10002bup,2015-05-29T10:22:52.208Z,"31km SW of Pratt, Kansas",earthquake
2015-05-23T18:38:49.611Z,37.3435,-114.6463,1.9373,1.05,ml,11,114.25,0.328,0.2193,nn,nn00495691,2015-05-23T19:16:55.978Z,"32km SSW of Caliente, Nevada",earthquake
2015-05-23T18:36:14.000Z,63.24,-150.7384,121.1,1.1,ml,,,,0.2,ak,ak11614629,2015-06-01T17:22:13.745Z,"91km W of Cantwell, Alaska",earthquake
2015-05-23T18:29:24.940Z,38.8135,-122.8288333,2.78,1.44,md,43,36,0.004633,0.05,nc,nc72454266,2015-05-29T21:52:12.012Z,"7km WNW of The Geysers, California",earthquake
2015-05-23T18:28:33.886Z,37.3192,-114.6532,3.8718,1.65,ml,20,112.16,0.328,0.211,nn,nn00495690,2015-05-23T19:10:35.025Z,"35km SSW of Caliente, Nevada",earthquake
2015-05-23T18:22:47.000Z,59.9671,-151.4518,65.2,1,ml,,,,0.19,ak,ak11614628,2015-06-01T17:22:12.996Z,"27km NNW of Fritz Creek, Alaska",earthquake
2015-05-23T18:17:45.477Z,37.3267,-114.6448,2.4973,1.09,ml,9,131.2,0.333,0.2564,nn,nn00495687,2015-05-23T18:29:38.341Z,"34km SSW of Caliente, Nevada",earthquake
2015-05-23T18:10:51.500Z,18.697,-66.3553,59,2.6,Md,9,234,0.27398616,0.17,pr,pr15143006,2015-05-24T02:13:26.669Z,"25km N of Brenas, Puerto Rico",earthquake
2015-05-23T18:10:17.000Z,62.8743,-150.8107,98.4,2,ml,,,,0.42,ak,ak11606334,2015-06-01T17:20:15.405Z,"71km NNW of Talkeetna, Alaska",earthquake
2015-05-23T18:09:33.510Z,38.7866667,-122.7441667,2.26,0.73,md,28,46,0.006749,0.06,nc,nc72454256,2015-06-03T21:17:59.850Z,"1km NE of The Geysers, California",earthquake
2015-05-23T18:08:45.543Z,37.441,-114.1638,5.291,0.43,ml,6,109.68,0.245,0.1977,nn,nn00495725,2015-05-23T21:39:45.874Z,"36km ESE of Caliente, Nevada",earthquake
2015-05-23T18:06:18.000Z,59.0022,-150.8886,26.5,1.5,ml,,,,0.45,ak,ak11614626,2015-06-01T17:22:05.317Z,"80km SSE of Homer, Alaska",earthquake
2015-05-23T17:41:29.000Z,60.1031,-150.8293,49.5,2.2,ml,,,,0.56,ak,ak11606329,2015-06-01T17:20:17.595Z,"39km SE of Cohoe, Alaska",earthquake
2015-05-23T17:27:57.000Z,60.7982,-152.3052,96.8,1.4,ml,,,,0.18,ak,ak11614624,2015-06-01T17:22:12.151Z,"42km NE of Redoubt Volcano, Alaska",earthquake
2015-05-23T17:27:04.420Z,38.8301667,-122.8071667,1.37,0.13,md,10,85,0.007133,0.03,nc,nc72454246,2015-05-28T04:53:34.240Z,"7km W of Cobb, California",earthquake
2015-05-23T17:25:39.899Z,37.3173,-114.6393,8.1119,1.84,ml,19,100.97,0.34,0.1879,nn,nn00495680,2015-05-23T17:39:51.550Z,"34km SSW of Caliente, Nevada",earthquake
2015-05-23T17:16:09.000Z,51.7221,-176.291,63.6,2,ml,,,,0.24,ak,ak11614623,2015-06-01T17:22:11.206Z,"30km SE of Adak, Alaska",earthquake
2015-05-23T17:11:57.340Z,33.604,-116.8178333,9.728,0.58,ml,27,62,0.03602,0.2,ci,ci37385944,2015-05-26T14:22:42.690Z,"14km WNW of Anza, California",earthquake
2015-05-23T17:06:51.400Z,33.9945,-118.3531667,11.92,3.09,ml,110,37,0.008128,0.25,ci,ci37385936,2015-06-07T05:04:01.783Z,"0km WSW of View Park-Windsor Hills, California",earthquake
2015-05-23T16:52:32.200Z,39.2468333,-111.0338333,18.76,1.25,ml,20,61,0.081,0.16,uu,uu60111757,2015-05-26T16:06:11.000Z,"2km NE of Orangeville, Utah",earthquake
2015-05-23T16:51:01.800Z,38.7743333,-122.9221667,8.21,0.76,md,13,316,0.08372,0.21,nc,nc71092094,2015-05-26T21:27:39.910Z,"8km ESE of Cloverdale, California",earthquake
2015-05-23T16:49:22.450Z,38.8041667,-122.756,1.54,0.25,md,15,77,0.004575,0.06,nc,nc71092089,2015-05-26T21:13:36.980Z,"2km N of The Geysers, California",earthquake
2015-05-23T16:47:39.810Z,38.8138333,-122.8148333,4.08,0.2,md,28,86,0.01025,0.05,nc,nc72454226,2015-05-26T21:04:28.086Z,"6km NW of The Geysers, California",earthquake
2015-05-23T16:45:33.790Z,35.9996667,-120.5623333,2.96,1.13,md,36,79,0.02302,0.07,nc,nc72454221,2015-05-28T04:40:44.191Z,"23km SW of Coalinga, California",earthquake
2015-05-23T16:45:31.000Z,51.5974,-175.2579,20,2.1,ml,,,,0.75,ak,ak11606270,2015-06-01T17:19:32.491Z,"98km SW of Atka, Alaska",earthquake
2015-05-23T16:45:13.857Z,37.4294,-114.6591,11.2471,1.64,ml,20,88.1,0.312,0.2031,nn,nn00495667,2015-05-25T00:38:14.954Z,"24km SSW of Caliente, Nevada",earthquake
2015-05-23T16:45:11.760Z,33.4818333,-116.5593333,9.77,0.5,ml,17,139,0.03805,0.14,ci,ci37385912,2015-05-26T18:26:32.781Z,"13km SE of Anza, California",earthquake
2015-05-23T16:43:28.000Z,59.9271,-149.2771,11.2,1.3,ml,,,,0.9,ak,ak11614621,2015-06-01T17:22:10.361Z,"21km SSE of Seward, Alaska",earthquake
2015-05-23T16:43:23.130Z,36.6611667,-121.1698333,10.22,1.06,md,24,46,0.005753,0.12,nc,nc72454216,2015-05-30T02:01:44.720Z,"24km SE of Ridgemark, California",earthquake
2015-05-23T16:41:33.030Z,38.8301659,-122.8066635,0.88,1.12,md,17,84,0.007267,0.02,nc,nc72454211,2015-05-23T16:43:06.220Z,"7km W of Cobb, California",earthquake
2015-05-23T16:34:03.900Z,34.0051667,-118.34,11.06,1.55,ml,10,140,0.0232,0.15,ci,ci37385904,2015-05-26T18:21:15.131Z,"1km NE of View Park-Windsor Hills, California",earthquake
2015-05-23T16:32:42.390Z,36.7768333,-121.4833333,4.43,0.32,md,11,129,0.03169,0.06,nc,nc72454206,2015-05-30T02:01:14.160Z,"9km SSE of San Juan Bautista, California",earthquake
2015-05-23T16:32:00.760Z,33.4218333,-116.3728333,9.342,0.52,ml,21,81,0.1105,0.27,ci,ci37385896,2015-05-26T14:22:09.611Z,"18km N of Borrego Springs, California",earthquake
2015-05-23T16:27:23.954Z,38.3851,-118.3485,10.6171,1.91,ml,12,92.83,0.182,0.1192,nn,nn00495664,2015-05-23T17:23:32.457Z,"28km ESE of Hawthorne, Nevada",earthquake
2015-05-23T16:22:58.590Z,33.8645,-116.2126667,9.73,0.41,ml,15,71,0.06901,0.18,ci,ci37385888,2015-05-26T14:22:28.205Z,"16km N of Indio, California",earthquake
2015-05-23T16:16:11.902Z,37.312,-114.6465,6.4404,0.81,ml,6,111.62,0.335,0.1518,nn,nn00495915,2015-05-24T23:10:37.698Z,"35km SSW of Caliente, Nevada",earthquake
2015-05-23T16:15:45.000Z,61.5969,-149.8371,40.5,1.2,ml,,,,0.47,ak,ak11606267,2015-06-01T17:20:20.161Z,"3km SSW of Houston, Alaska",earthquake
2015-05-23T16:09:01.360Z,37.3418,-114.6523,3.8392,1.18,ml,8,114.92,0.324,0.2196,nn,nn00495662,2015-05-23T19:39:58.539Z,"32km SSW of Caliente, Nevada",earthquake
2015-05-23T16:06:41.430Z,38.8356667,-122.8071667,2.79,1.43,md,39,46,0.01246,0.02,nc,nc72454201,2015-05-30T01:57:23.000Z,"7km WNW of Cobb, California",earthquake
2015-05-23T16:06:06.230Z,38.8346667,-122.8075,2.99,2.38,md,78,42,0.01143,0.05,nc,nc72454196,2015-05-27T00:06:04.622Z,"7km W of Cobb, California",earthquake
2015-05-23T16:03:36.000Z,60.6097,-151.5583,72.5,1.2,ml,,,,0.49,ak,ak11614619,2015-06-01T17:22:04.579Z,"17km WNW of Kenai, Alaska",earthquake
2015-05-23T16:00:40.520Z,35.1513333,-118.397,0.01,1.71,ml,20,56,0.141,0.18,ci,ci37385872,2015-05-26T18:13:17.705Z,"5km ENE of Tehachapi, California",quarry blast
2015-05-23T15:53:51.000Z,59.4299,-153.3623,106.7,1.6,ml,,,,0.31,ak,ak11614618,2015-06-01T17:22:03.948Z,"94km WSW of Anchor Point, Alaska",earthquake
2015-05-23T15:49:22.287Z,37.3254,-114.6397,4.4762,1.23,ml,10,112.92,0.337,0.1792,nn,nn00495659,2015-05-23T19:36:41.390Z,"34km SSW of Caliente, Nevada",earthquake
2015-05-23T15:41:36.850Z,36.6595,-121.1635,9.92,1.03,md,19,116,0.01092,0.11,nc,nc72454191,2015-05-27T23:27:45.080Z,"24km SE of Ridgemark, California",earthquake
2015-05-23T15:35:32.249Z,37.3253,-114.6419,7.3779,1.59,ml,13,112.87,0.336,0.2173,nn,nn00495657,2015-05-23T19:30:06.719Z,"34km SSW of Caliente, Nevada",earthquake
2015-05-23T15:33:03.290Z,46.854,-121.7586667,3.82,-0.01,md,8,81,0.02471,0.06,uw,uw61021896,2015-05-26T18:30:36.880Z,"28km NNW of Packwood, Washington",earthquake
2015-05-23T15:29:22.290Z,36.644,-121.2583333,6.9,0.61,md,14,117,0.0561,0.11,nc,nc72454186,2015-05-30T02:00:13.640Z,"21km SSE of Ridgemark, California",earthquake
2015-05-23T15:25:03.320Z,34.029,-116.8005,21.123,0.9,ml,26,96,0.008613,0.2,ci,ci37385864,2015-05-26T14:22:45.317Z,"12km N of Cabazon, California",earthquake
2015-05-23T15:24:59.000Z,64.6029,-149.4658,19.6,0.7,ml,,,,0.71,ak,ak11606212,2015-06-01T17:20:18.936Z,"17km W of North Nenana, Alaska",earthquake
2015-05-23T15:24:36.000Z,38.84,-122.8275,2.56,1.51,md,44,52,0.006395,0.04,nc,nc72454181,2015-05-28T20:43:18.647Z,"9km WNW of Cobb, California",earthquake
2015-05-23T15:19:54.070Z,38.8421669,-122.8270035,2.64,0.43,md,7,131,0.007527,0.02,nc,nc72454176,2015-05-23T15:21:25.650Z,"9km WNW of Cobb, California",earthquake
2015-05-23T15:17:17.000Z,63.4133,-147.6074,16.1,0.6,ml,,,,0.53,ak,ak11606210,2015-06-01T17:20:22.307Z,"67km E of Cantwell, Alaska",earthquake
2015-05-23T15:13:24.000Z,61.94,-149.5419,46.5,1,ml,,,,0.42,ak,ak11614615,2015-06-01T17:22:09.700Z,"27km NW of Fishhook, Alaska",earthquake
2015-05-23T15:11:40.080Z,37.4409,-98.9383,5,3.3,mb_lg,,153,0.728,0.5,us,us10002bu6,2015-05-24T02:46:06.196Z,"28km SW of Pratt, Kansas",earthquake
2015-05-23T15:07:42.160Z,33.8186667,-117.6995,8.22,0.82,ml,17,77,0.07547,0.12,ci,ci37385856,2015-05-26T18:09:47.685Z,"10km E of Villa Park, California",earthquake
2015-05-23T15:05:54.205Z,36.7374,-115.8149,4.1357,0.39,ml,10,258.02,0.137,0.149,nn,nn00495653,2015-05-23T15:43:55.925Z,"60km NNE of Pahrump, Nevada",earthquake
2015-05-23T15:04:14.630Z,37.605,-119.021,5.3,0.1,md,10,172,0.007713,0.03,nc,nc72456361,2015-05-27T16:24:45.170Z,"6km SW of Mammoth Lakes, California",earthquake
2015-05-23T14:51:15.000Z,60.7309,-152.5713,112.3,1.4,ml,,,,0.49,ak,ak11614613,2015-06-01T17:22:08.915Z,"28km NNE of Redoubt Volcano, Alaska",earthquake
2015-05-23T14:40:42.390Z,32.9488333,-116.4146667,12.883,1.35,ml,34,62,0.05704,0.18,ci,ci37385848,2015-05-26T14:23:02.935Z,"18km NE of Pine Valley, California",earthquake
2015-05-23T14:40:21.888Z,38.512,-118.5062,9.0825,-0.13,ml,6,149.43,0.117,0.1447,nn,nn00495676,2015-05-23T17:26:47.347Z,"10km E of Hawthorne, Nevada",earthquake
2015-05-23T14:38:21.000Z,63.1915,-150.553,5.5,2.1,ml,,,,0.58,ak,ak11606200,2015-06-01T17:20:21.192Z,"83km WSW of Cantwell, Alaska",earthquake
2015-05-23T14:34:31.000Z,61.5796,-147.9021,14.3,2.8,ml,,,,0.68,ak,ak11606188,2015-06-01T17:20:44.627Z,"55km E of Lazy Mountain, Alaska",earthquake
2015-05-23T14:29:56.000Z,60.5669,-151.994,81.2,1.5,ml,,,,0.42,ak,ak11606187,2015-06-01T17:19:41.888Z,"40km W of Kenai, Alaska",earthquake
2015-05-23T14:26:19.811Z,37.3187,-114.6499,7.082,1.04,ml,10,112.19,0.331,0.176,nn,nn00495652,2015-05-24T01:58:18.719Z,"35km SSW of Caliente, Nevada",earthquake
2015-05-23T14:25:32.330Z,38.8256667,-122.8265,2.82,0.28,md,20,74,0.007133,0.03,nc,nc72454166,2015-05-28T02:32:13.100Z,"8km W of Cobb, California",earthquake
2015-05-23T14:25:19.000Z,58.3749,-136.9372,3.4,1.6,ml,,,,0.26,ak,ak11614609,2015-06-01T17:22:08.081Z,"70km W of Gustavus, Alaska",earthquake
2015-05-23T14:17:59.070Z,37.65,-118.812,3.27,1.07,md,17,100,0.02244,0.06,nc,nc72454161,2015-05-27T07:01:23.940Z,"14km E of Mammoth Lakes, California",earthquake
2015-05-23T14:16:37.970Z,18.9221667,-155.5416667,38.07,2.47,md,28,249,0.1323,0.09,hv,hv60943931,2015-05-26T21:51:07.222Z,"28km SE of Hawaiian Ocean View, Hawaii",earthquake
2015-05-23T14:15:09.529Z,37.3031,-114.6448,3.2871,1.34,ml,12,110.64,0.339,0.1374,nn,nn00495647,2015-05-24T02:43:12.636Z,"36km SSW of Caliente, Nevada",earthquake
2015-05-23T14:10:22.947Z,37.3139,-114.6448,2.0429,1.04,ml,7,150.33,0.336,0.1422,nn,nn00496277,2015-05-27T03:17:19.394Z,"35km SSW of Caliente, Nevada",earthquake
2015-05-23T14:10:17.960Z,-11.0737,163.5487,39.84,4.8,mb,,97,3.898,0.86,us,us10002btt,2015-05-23T22:12:57.419Z,"190km ESE of Kirakira, Solomon Islands",earthquake
2015-05-23T14:09:52.820Z,37.3265,-114.6555,4.3195,0.94,ml,4,287.43,0.325,0.0462,nn,nn00496275,2015-05-27T02:56:12.818Z,"34km SSW of Caliente, Nevada",earthquake
2015-05-23T14:09:49.390Z,37.652,-118.8146667,3.35,1.19,md,23,97,0.02191,0.06,nc,nc72454156,2015-05-27T06:52:21.780Z,"13km E of Mammoth Lakes, California",earthquake
2015-05-23T14:09:37.430Z,19.0806667,-155.4581667,30.75,1.71,md,26,197,0.07445,0.08,hv,hv60943926,2015-05-27T23:55:52.830Z,"13km S of Pahala, Hawaii",earthquake
2015-05-23T14:05:38.000Z,61.6323,-149.6685,41.8,1,ml,,,,0.3,ak,ak11614608,2015-06-01T17:20:10.912Z,"3km WNW of Meadow Lakes, Alaska",earthquake
2015-05-23T14:01:40.908Z,38.5205,-118.4758,10.2864,0.43,ml,4,203.51,0.114,0.1276,nn,nn00495679,2015-05-24T02:46:58.709Z,"12km E of Hawthorne, Nevada",earthquake
2015-05-23T14:01:23.000Z,63.1402,-150.7075,117.8,1.2,ml,,,,0.28,ak,ak11606140,2015-06-01T17:20:43.437Z,"92km WSW of Cantwell, Alaska",earthquake
2015-05-23T13:59:08.000Z,62.0431,-148.9533,19.4,0.7,ml,,,,0.5,ak,ak11614606,2015-06-01T17:20:10.122Z,"28km N of Sutton-Alpine, Alaska",earthquake
2015-05-23T13:50:16.670Z,48.3466667,-121.8733333,4.3,0.49,md,6,120,0.1557,0.11,uw,uw61021871,2015-05-29T17:20:40.560Z,"21km NE of Arlington Heights, Washington",earthquake
2015-05-23T13:43:06.490Z,37.3012,-114.6545,21.11,1.86,ml,25,141.1,0.62,,nn,nn00495638,2015-05-23T13:46:24.654Z,"37km SSW of Caliente, Nevada",earthquake
2015-05-23T13:37:37.980Z,38.812,-122.8203333,2.63,2.12,md,65,23,0.007585,0.06,nc,nc72454146,2015-05-27T16:54:04.938Z,"6km NW of The Geysers, California",earthquake
2015-05-23T13:35:01.803Z,37.356,-114.6832,5.7905,0.59,ml,7,115.97,0.297,0.0571,nn,nn00495907,2015-05-24T22:05:02.637Z,"32km SSW of Caliente, Nevada",earthquake
2015-05-23T13:30:19.180Z,46.858,-122.675,5.02,0.63,md,7,116,0.1885,0.39,uw,uw61021866,2015-05-29T17:17:18.660Z,"3km SSE of Rainier, Washington",earthquake
2015-05-23T13:27:34.000Z,61.6979,-149.8926,52,0.8,ml,,,,0.41,ak,ak11614605,2015-06-01T17:20:09.383Z,"8km NNW of Houston, Alaska",earthquake
2015-05-23T13:21:23.000Z,60.7237,-151.895,84.6,1.2,ml,,,,0.5,ak,ak11614604,2015-06-01T17:20:08.673Z,"33km W of Nikiski, Alaska",earthquake
2015-05-23T13:15:53.000Z,64.8118,-149.0983,17.1,0.5,ml,,,,0.41,ak,ak11606135,2015-06-01T17:20:13.126Z,"25km N of North Nenana, Alaska",earthquake
2015-05-23T13:15:40.590Z,33.2841667,-116.8071667,15.88,0.87,ml,30,51,0.06288,0.15,ci,ci37385816,2015-05-26T18:06:07.635Z,"6km NW of Lake Henshaw, California",earthquake
2015-05-23T13:09:43.970Z,-20.1962,-70.8467,19.04,4.8,mwr,,143,0.676,0.69,us,us10002btq,2015-05-23T21:12:42.573Z,"73km W of Iquique, Chile",earthquake
2015-05-23T13:08:30.170Z,40.2901667,-124.5073333,19.87,2.71,ml,31,242,0.1735,0.13,nc,nc72454136,2015-05-26T23:39:08.530Z,"37km SSW of Ferndale, California",earthquake
2015-05-23T13:05:39.000Z,62.804,-150.4688,79.3,1.1,ml,,,,0.45,ak,ak11606129,2015-06-01T17:19:41.231Z,"56km NNW of Talkeetna, Alaska",earthquake
2015-05-23T12:54:28.560Z,-18.4715,-69.328,124.18,5.1,mb,,78,0.703,1.29,us,us10002btn,2015-05-23T13:24:59.926Z,"38km SE of Putre, Chile",earthquake
2015-05-23T12:52:32.967Z,37.3566,-114.6475,3.105,0.61,ml,5,116.7,0.325,0.0671,nn,nn00496511,2015-05-28T22:50:31.778Z,"31km SSW of Caliente, Nevada",earthquake
2015-05-23T12:51:36.970Z,37.6506667,-118.8156667,2.92,0.19,md,8,190,0.02045,0.01,nc,nc72454131,2015-05-26T19:04:14.140Z,"13km E of Mammoth Lakes, California",earthquake
2015-05-23T12:51:29.000Z,61.8652,-149.6568,11.4,1.7,ml,,,,0.85,ak,ak11606085,2015-06-01T17:20:23.279Z,"23km ENE of Willow, Alaska",earthquake
2015-05-23T12:46:05.060Z,38.8208351,-122.7623367,2.52,0.5,md,8,90,0.0113,0.02,nc,nc72454126,2015-05-23T12:47:41.460Z,"3km W of Cobb, California",earthquake
2015-05-23T12:42:51.400Z,17.746,-68.6952,40,3.4,Md,10,338.4,1.59001805,0.18,pr,pr15143007,2015-06-01T15:06:01.962Z,"70km S of Boca de Yuma, Dominican Republic",earthquake
2015-05-23T12:32:56.544Z,37.3083,-114.6516,1.5568,0.81,ml,7,111.13,0.333,0.1309,nn,nn00495896,2015-05-24T21:37:22.962Z,"36km SSW of Caliente, Nevada",earthquake
2015-05-23T12:31:34.190Z,33.8945,-116.2278333,6.6,0.51,ml,12,147,0.05479,0.14,ci,ci37385800,2015-05-26T17:59:59.964Z,"17km ENE of Thousand Palms, California",earthquake
2015-05-23T12:26:13.000Z,58.4861,-153.1343,59.3,1.8,ml,,,,0.43,ak,ak11614600,2015-06-01T17:20:07.888Z,"86km NNW of Kodiak Station, Alaska",earthquake
2015-05-23T12:17:43.000Z,62.9177,-151.2019,118,1.3,ml,,,,0.3,ak,ak11606081,2015-06-01T17:20:25.935Z,"86km NW of Talkeetna, Alaska",earthquake
2015-05-23T12:17:08.590Z,38.8148346,-122.8270035,2.98,0.31,md,11,79,0.006195,0.02,nc,nc72454121,2015-05-23T12:18:41.310Z,"7km NW of The Geysers, California",earthquake
2015-05-23T12:10:12.940Z,44.6188333,-110.9971667,7.25,0.47,md,8,63,0.055,0.15,uu,uu60111732,2015-05-26T18:05:10.430Z,"9km ESE of West Yellowstone, Montana",earthquake
2015-05-23T12:06:45.620Z,33.4291667,-116.8741667,10.8,0.89,ml,38,40,0.07597,0.14,ci,ci37385792,2015-05-26T17:57:02.549Z,"2km SSW of Aguanga, California",earthquake
2015-05-23T12:05:37.000Z,60.0962,-147.8324,4.8,1.1,ml,,,,0.21,ak,ak11614598,2015-06-01T17:20:07.097Z,"87km E of Bear Creek, Alaska",earthquake
2015-05-23T11:58:07.320Z,33.487,-116.5401667,10.17,0.3,ml,25,83,0.05241,0.12,ci,ci37385784,2015-05-26T17:50:37.518Z,"14km ESE of Anza, California",earthquake
2015-05-23T11:53:31.980Z,-5.4815,152.7587,50.79,4.6,mb,,94,1.412,0.67,us,us10002btl,2015-05-23T19:56:06.051Z,"116km SSW of Taron, Papua New Guinea",earthquake
2015-05-23T11:51:35.192Z,37.3571,-114.6606,3.698,0.3,ml,3,291.45,0.314,0.1243,nn,nn00496510,2015-05-28T22:40:56.075Z,"31km SSW of Caliente, Nevada",earthquake
2015-05-23T11:49:43.910Z,33.9518333,-116.772,14.16,0.84,ml,43,62,0.08826,0.15,ci,ci37385776,2015-05-26T17:41:32.461Z,"4km NNE of Cabazon, California",earthquake
2015-05-23T11:37:25.499Z,37.2981,-114.6329,4.9052,1.24,ml,14,110.21,0.35,0.2262,nn,nn00495632,2015-05-24T02:42:21.657Z,"36km SSW of Caliente, Nevada",earthquake
